date,filename,filename_id,fish_detected,confidence,actual_class,predicted_class,reason
2025-01-07,2025-01-07_10_54_59_(18554)_mackerel_input.jpeg,(18554)_(2),2,[    0.95322     0.94184],Good,Good,0.9831852
2025-01-07,2025-01-07_11_11_42_(18627)_mackerel_input.jpeg,(18627)_(1),2,[    0.94493     0.95326],Good,Good,0.98634654
2025-01-07,2025-01-07_11_11_42_(18627)_mackerel_input.jpeg,(18627)_(2),2,[    0.94493     0.95326],Good,Good,0.8520014
2025-01-07,2025-01-07_10_51_05_(18538)_mackerel_input.jpeg,(18538)_(1),2,[    0.95629     0.95383],Good,Good,0.88678634
2025-01-07,2025-01-07_10_51_05_(18538)_mackerel_input.jpeg,(18538)_(2),2,[    0.95629     0.95383],Good,Good,0.6939354
2025-01-07,2025-01-07_11_12_14_(18630)_mackerel_input.jpeg,(18630)_(1),2,[    0.94687     0.94509],Good,Good,0.94136107
2025-01-07,2025-01-07_11_12_14_(18630)_mackerel_input.jpeg,(18630)_(2),2,[    0.94687     0.94509],Good,Good,0.98674136
2025-01-07,2025-01-07_11_04_16_(18596)_mackerel_input.jpeg,(18596)_(1),2,[    0.95918     0.95548],Good,Good,0.9874168
2025-01-07,2025-01-07_11_04_16_(18596)_mackerel_input.jpeg,(18596)_(2),2,[    0.95918     0.95548],Good,Good,0.9216343
2025-01-07,2025-01-07_11_03_45_(18594)_mackerel_input.jpeg,(18594)_(1),2,[      0.942     0.94665],Good,Good,0.97162247
2025-01-07,2025-01-07_11_03_45_(18594)_mackerel_input.jpeg,(18594)_(2),2,[      0.942     0.94665],Good,Good,0.98592395
2025-01-07,2025-01-07_10_59_20_(18572)_mackerel_input.jpeg,(18572)_(1),2,[    0.95086       0.945],Good,Good,0.9849959
2025-01-07,2025-01-07_10_59_20_(18572)_mackerel_input.jpeg,(18572)_(2),2,[    0.95086       0.945],Good,Good,0.9555837
2025-01-07,2025-01-07_10_51_21_(18540)_mackerel_input.jpeg,(18540)_(1),2,[    0.95017     0.94333],Good,Good,0.9855423
2025-01-07,2025-01-07_10_51_21_(18540)_mackerel_input.jpeg,(18540)_(2),2,[    0.95017     0.94333],Good,Good,0.9768025
2025-01-07,2025-01-07_11_04_45_(18599)_mackerel_input.jpeg,(18599)_(1),2,[    0.94984     0.94437],Good,Good,0.9809196
2025-01-07,2025-01-07_11_04_45_(18599)_mackerel_input.jpeg,(18599)_(2),2,[    0.94984     0.94437],Good,Good,0.8729184
2025-01-07,2025-01-07_11_01_31_(18583)_mackerel_input.jpeg,(18583)_(1),2,[    0.94718     0.92949],Good,Good,0.9756947
2025-01-07,2025-01-07_11_01_31_(18583)_mackerel_input.jpeg,(18583)_(2),2,[    0.94718     0.92949],Good,Good,0.62011814
2025-01-25,2025-01-25_11_20_27_(19128)_mackerel_input.jpeg,(19128)_(1),2,[    0.93909     0.95549],Good,Good,0.9852756
2025-01-25,2025-01-25_11_20_27_(19128)_mackerel_input.jpeg,(19128)_(2),2,[    0.93909     0.95549],Good,Good,0.87415165
2025-01-25,2025-01-25_11_20_08_(19125)_mackerel_input.jpeg,(19125)_(1),2,[    0.93951     0.95518],Good,Good,0.97008574
2025-01-25,2025-01-25_11_20_08_(19125)_mackerel_input.jpeg,(19125)_(2),2,[    0.93951     0.95518],Good,Good,0.9730282
2025-01-25,2025-01-25_11_30_36_(19150)_mackerel_input.jpeg,(19150)_(1),2,[     0.9468     0.94053],Good,Good,0.98586875
2025-01-25,2025-01-25_11_30_36_(19150)_mackerel_input.jpeg,(19150)_(2),2,[     0.9468     0.94053],Good,Good,0.98042184
2025-01-25,2025-01-25_11_39_28_(19173)_mackerel_input.jpeg,(19173)_(1),2,[     0.9435     0.94555],Good,Good,0.8945398
2025-01-25,2025-01-25_11_39_28_(19173)_mackerel_input.jpeg,(19173)_(2),2,[     0.9435     0.94555],Good,Good,0.97988105
2025-01-25,2025-01-25_11_39_11_(19170)_mackerel_input.jpeg,(19170)_(1),2,[    0.94185     0.93813],Good,Good,0.9560475
2025-01-25,2025-01-25_11_39_11_(19170)_mackerel_input.jpeg,(19170)_(2),2,[    0.94185     0.93813],Good,Good,0.96632975
2025-01-25,2025-01-25_11_19_09_(19123)_mackerel_input.jpeg,(19123)_(1),2,[    0.93671      0.9566],Good,Good,0.9836272
2025-01-25,2025-01-25_11_19_09_(19123)_mackerel_input.jpeg,(19123)_(2),2,[    0.93671      0.9566],Good,Good,0.96353424
2025-01-25,2025-01-25_11_21_09_(19134)_mackerel_input.jpeg,(19134)_(1),2,[    0.94544     0.95481],Good,Good,0.98596585
2025-01-25,2025-01-25_11_21_09_(19134)_mackerel_input.jpeg,(19134)_(2),2,[    0.94544     0.95481],Good,Good,0.9636936
2025-01-25,2025-01-25_11_38_22_(19163)_mackerel_input.jpeg,(19163)_(1),2,[    0.95491     0.94723],Good,Good,0.9254499
2025-01-25,2025-01-25_11_38_22_(19163)_mackerel_input.jpeg,(19163)_(2),2,[    0.95491     0.94723],Good,Good,0.9709492
2025-01-25,2025-01-25_11_17_09_(19110)_mackerel_input.jpeg,(19110)_(1),3,[    0.93582     0.85892     0.93779],Good,Good,0.97342354
2025-01-25,2025-01-25_11_17_09_(19110)_mackerel_input.jpeg,(19110)_(2),3,[    0.93582     0.85892     0.93779],Good,Good,0.94957435
2025-01-25,2025-01-25_11_17_09_(19110)_mackerel_input.jpeg,(19110)_(3),3,[    0.93582     0.85892     0.93779],Good,Good,0.9822435
2025-01-25,2025-01-25_11_29_34_(19148)_mackerel_input.jpeg,(19148)_(1),2,[     0.9504     0.96204],Good,Good,0.3754203
2025-01-25,2025-01-25_11_29_34_(19148)_mackerel_input.jpeg,(19148)_(2),2,[     0.9504     0.96204],Good,Good,0.9791117
2025-01-25,2025-01-25_11_30_49_(19151)_mackerel_input.jpeg,(19151)_(1),2,[    0.94757     0.93948],Good,Good,0.98092747
2025-01-25,2025-01-25_11_30_49_(19151)_mackerel_input.jpeg,(19151)_(2),2,[    0.94757     0.93948],Good,Good,0.990812
2025-01-25,2025-01-25_11_18_20_(19116)_mackerel_input.jpeg,(19116)_(1),2,[    0.94511     0.95059],Good,Good,0.7737001
2025-01-25,2025-01-25_11_18_20_(19116)_mackerel_input.jpeg,(19116)_(2),2,[    0.94511     0.95059],Good,Good,0.95684403
2025-01-25,2025-01-25_11_29_28_(19147)_mackerel_input.jpeg,(19147)_(1),2,[    0.94878     0.95587],Good,Good,0.9888865
2025-01-25,2025-01-25_11_29_28_(19147)_mackerel_input.jpeg,(19147)_(2),2,[    0.94878     0.95587],Good,Good,0.9655096
2025-01-25,2025-01-25_11_18_40_(19119)_mackerel_input.jpeg,(19119)_(1),2,[     0.9602     0.95517],Good,Good,0.9884378
2025-01-25,2025-01-25_11_18_40_(19119)_mackerel_input.jpeg,(19119)_(2),2,[     0.9602     0.95517],Good,Good,0.9554737
2025-01-25,2025-01-25_11_38_37_(19165)_mackerel_input.jpeg,(19165)_(1),2,[    0.96126     0.96019],Good,Good,0.86549664
2025-01-25,2025-01-25_11_38_37_(19165)_mackerel_input.jpeg,(19165)_(2),2,[    0.96126     0.96019],Good,Good,0.9894476
2025-01-25,2025-01-25_11_18_26_(19117)_mackerel_input.jpeg,(19117)_(1),2,[    0.95376     0.95161],Good,Good,0.9866297
2025-01-25,2025-01-25_11_18_26_(19117)_mackerel_input.jpeg,(19117)_(2),2,[    0.95376     0.95161],Good,Good,0.9572177
2025-01-25,2025-01-25_11_18_00_(19113)_mackerel_input.jpeg,(19113)_(1),2,[    0.94409      0.9162],Good,Good,0.28576744
2025-01-25,2025-01-25_11_18_00_(19113)_mackerel_input.jpeg,(19113)_(2),2,[    0.94409      0.9162],Good,Bad,Softness-0.20305770635604858
2025-01-25,2025-01-25_11_38_51_(19167)_mackerel_input.jpeg,(19167)_(1),2,[    0.94466      0.9563],Good,Good,0.9784784
2025-01-25,2025-01-25_11_38_51_(19167)_mackerel_input.jpeg,(19167)_(2),2,[    0.94466      0.9563],Good,Good,0.9521981
2025-01-25,2025-01-25_11_31_13_(19154)_mackerel_input.jpeg,(19154)_(1),2,[    0.94511     0.95309],Good,Good,0.9559507
2025-01-25,2025-01-25_11_31_13_(19154)_mackerel_input.jpeg,(19154)_(2),2,[    0.94511     0.95309],Good,Good,0.9766336
2025-01-25,2025-01-25_11_21_35_(19137)_mackerel_input.jpeg,(19137)_(1),2,[    0.95003     0.95375],Good,Good,0.98102576
2025-01-25,2025-01-25_11_21_35_(19137)_mackerel_input.jpeg,(19137)_(2),2,[    0.95003     0.95375],Good,Good,0.97704357
2025-01-25,2025-01-25_11_39_21_(19172)_mackerel_input.jpeg,(19172)_(1),2,[      0.953     0.95309],Good,Good,0.9759292
2025-01-25,2025-01-25_11_39_21_(19172)_mackerel_input.jpeg,(19172)_(2),2,[      0.953     0.95309],Good,Good,0.9740195
2025-01-25,2025-01-25_11_20_37_(19129)_mackerel_input.jpeg,(19129)_(1),2,[     0.9529     0.95519],Good,Good,0.9876599
2025-01-25,2025-01-25_11_20_37_(19129)_mackerel_input.jpeg,(19129)_(2),2,[     0.9529     0.95519],Good,Good,0.9806712
2025-01-25,2025-01-25_11_38_43_(19166)_mackerel_input.jpeg,(19166)_(1),2,[    0.95019     0.95054],Good,Good,0.9796833
2025-01-25,2025-01-25_11_38_43_(19166)_mackerel_input.jpeg,(19166)_(2),2,[    0.95019     0.95054],Good,Good,0.9536103
2025-01-25,2025-01-25_11_21_42_(19138)_mackerel_input.jpeg,(19138)_(1),2,[    0.95264     0.94969],Good,Good,0.9873463
2025-01-25,2025-01-25_11_21_42_(19138)_mackerel_input.jpeg,(19138)_(2),2,[    0.95264     0.94969],Good,Good,0.98664725
2025-01-25,2025-01-25_11_18_07_(19114)_mackerel_input.jpeg,(19114)_(1),2,[     0.9551      0.9434],Good,Good,0.94578207
2025-01-25,2025-01-25_11_18_07_(19114)_mackerel_input.jpeg,(19114)_(2),2,[     0.9551      0.9434],Good,Good,0.9327563
2025-01-25,2025-01-25_11_38_58_(19168)_mackerel_input.jpeg,(19168)_(1),2,[    0.95221     0.96234],Good,Good,0.9689769
2025-01-25,2025-01-25_11_38_58_(19168)_mackerel_input.jpeg,(19168)_(2),2,[    0.95221     0.96234],Good,Good,0.97773856
2025-01-25,2025-01-25_11_31_51_(19160)_mackerel_input.jpeg,(19160)_(1),2,[    0.95667     0.95131],Good,Good,0.51128954
2025-01-25,2025-01-25_11_31_51_(19160)_mackerel_input.jpeg,(19160)_(2),2,[    0.95667     0.95131],Good,Good,0.8788164
2025-01-25,2025-01-25_11_20_13_(19126)_mackerel_input.jpeg,(19126)_(1),2,[    0.95086     0.95664],Good,Good,0.98603976
2025-01-25,2025-01-25_11_20_13_(19126)_mackerel_input.jpeg,(19126)_(2),2,[    0.95086     0.95664],Good,Good,0.9777765
2025-01-25,2025-01-25_11_20_55_(19132)_mackerel_input.jpeg,(19132)_(1),2,[    0.95482     0.94568],Good,Good,0.9795488
2025-01-25,2025-01-25_11_20_55_(19132)_mackerel_input.jpeg,(19132)_(2),2,[    0.95482     0.94568],Good,Good,0.9879678
2025-01-25,2025-01-25_11_20_43_(19130)_mackerel_input.jpeg,(19130)_(1),2,[    0.95517     0.95347],Good,Good,0.9850573
2025-01-25,2025-01-25_11_20_43_(19130)_mackerel_input.jpeg,(19130)_(2),2,[    0.95517     0.95347],Good,Good,0.9788519
2025-01-25,2025-01-25_11_19_16_(19124)_mackerel_input.jpeg,(19124)_(1),2,[    0.94504     0.95418],Good,Good,0.9521617
2025-01-25,2025-01-25_11_19_16_(19124)_mackerel_input.jpeg,(19124)_(2),2,[    0.94504     0.95418],Good,Good,0.95546424
2025-01-25,2025-01-25_11_18_14_(19115)_mackerel_input.jpeg,(19115)_(1),2,[    0.96053     0.96157],Good,Good,0.9743823
2025-01-25,2025-01-25_11_18_14_(19115)_mackerel_input.jpeg,(19115)_(2),2,[    0.96053     0.96157],Good,Good,0.98158634
2025-01-25,2025-01-25_11_38_30_(19164)_mackerel_input.jpeg,(19164)_(1),2,[    0.95506     0.94776],Good,Good,0.9865966
2025-01-25,2025-01-25_11_38_30_(19164)_mackerel_input.jpeg,(19164)_(2),2,[    0.95506     0.94776],Good,Bad,Softness-0.22401738166809082
2025-01-25,2025-01-25_11_29_02_(19143)_mackerel_input.jpeg,(19143)_(1),2,[    0.95146     0.95336],Good,Good,0.8688506
2025-01-25,2025-01-25_11_29_02_(19143)_mackerel_input.jpeg,(19143)_(2),2,[    0.95146     0.95336],Good,Good,0.95963943
2025-01-25,2025-01-25_11_17_50_(19112)_mackerel_input.jpeg,(19112)_(1),2,[    0.93836     0.94434],Good,Good,0.95864505
2025-01-25,2025-01-25_11_17_50_(19112)_mackerel_input.jpeg,(19112)_(2),2,[    0.93836     0.94434],Good,Bad,Softness-0.05725749209523201
2025-01-25,2025-01-25_11_28_47_(19141)_mackerel_input.jpeg,(19141)_(1),2,[    0.95086     0.95203],Good,Good,0.9859295
2025-01-25,2025-01-25_11_28_47_(19141)_mackerel_input.jpeg,(19141)_(2),2,[    0.95086     0.95203],Good,Good,0.9381509
2025-01-25,2025-01-25_11_31_31_(19157)_mackerel_input.jpeg,(19157)_(1),2,[    0.94639     0.94443],Good,Good,0.9876261
2025-01-25,2025-01-25_11_31_31_(19157)_mackerel_input.jpeg,(19157)_(2),2,[    0.94639     0.94443],Good,Good,0.3949379
2025-01-25,2025-01-25_11_20_19_(19127)_mackerel_input.jpeg,(19127)_(1),2,[    0.95276      0.9484],Good,Good,0.9699719
2025-01-25,2025-01-25_11_20_19_(19127)_mackerel_input.jpeg,(19127)_(2),2,[    0.95276      0.9484],Good,Bad,Softness-0.2456071972846985
2025-01-25,2025-01-25_11_31_45_(19159)_mackerel_input.jpeg,(19159)_(1),2,[    0.94441     0.93628],Good,Good,0.9376268
2025-01-25,2025-01-25_11_31_45_(19159)_mackerel_input.jpeg,(19159)_(2),2,[    0.94441     0.93628],Good,Good,0.9889515
2025-01-25,2025-01-25_11_39_16_(19171)_mackerel_input.jpeg,(19171)_(1),2,[    0.95333     0.94527],Good,Good,0.98111635
2025-01-25,2025-01-25_11_39_16_(19171)_mackerel_input.jpeg,(19171)_(2),2,[    0.95333     0.94527],Good,Good,0.95821995
2025-01-25,2025-01-25_11_19_03_(19122)_mackerel_input.jpeg,(19122)_(1),2,[    0.94501     0.94526],Good,Bad,Softness-0.05559965595602989
2025-01-25,2025-01-25_11_19_03_(19122)_mackerel_input.jpeg,(19122)_(2),2,[    0.94501     0.94526],Good,Good,0.6218499
2025-01-25,2025-01-25_11_21_01_(19133)_mackerel_input.jpeg,(19133)_(1),2,[    0.95252     0.94873],Good,Good,0.9903345
2025-01-25,2025-01-25_11_21_01_(19133)_mackerel_input.jpeg,(19133)_(2),2,[    0.95252     0.94873],Good,Good,0.9820995
2025-01-25,2025-01-25_11_18_34_(19118)_mackerel_input.jpeg,(19118)_(1),2,[    0.94474     0.95334],Good,Good,0.9770118
2025-01-25,2025-01-25_11_18_34_(19118)_mackerel_input.jpeg,(19118)_(2),2,[    0.94474     0.95334],Good,Good,0.9639443
2025-01-25,2025-01-25_11_18_48_(19120)_mackerel_input.jpeg,(19120)_(1),2,[    0.94131     0.95045],Good,Good,0.95134544
2025-01-25,2025-01-25_11_18_48_(19120)_mackerel_input.jpeg,(19120)_(2),2,[    0.94131     0.95045],Good,Good,0.8636926
2025-01-25,2025-01-25_11_29_10_(19144)_mackerel_input.jpeg,(19144)_(1),2,[    0.94998     0.95305],Good,Good,0.4156326
2025-01-25,2025-01-25_11_29_10_(19144)_mackerel_input.jpeg,(19144)_(2),2,[    0.94998     0.95305],Good,Good,0.9837312
2025-01-25,2025-01-25_11_29_17_(19145)_mackerel_input.jpeg,(19145)_(1),2,[    0.94579     0.94724],Good,Good,0.9888424
2025-01-25,2025-01-25_11_29_17_(19145)_mackerel_input.jpeg,(19145)_(2),2,[    0.94579     0.94724],Good,Good,0.98467904
2025-01-25,2025-01-25_11_30_55_(19152)_mackerel_input.jpeg,(19152)_(1),2,[    0.95903     0.95343],Good,Good,0.9783117
2025-01-25,2025-01-25_11_30_55_(19152)_mackerel_input.jpeg,(19152)_(2),2,[    0.95903     0.95343],Good,Good,0.9501919
2025-01-25,2025-01-25_11_31_38_(19158)_mackerel_input.jpeg,(19158)_(1),2,[    0.94636     0.94193],Good,Good,0.9886106
2025-01-25,2025-01-25_11_31_38_(19158)_mackerel_input.jpeg,(19158)_(2),2,[    0.94636     0.94193],Good,Good,0.7536797
2025-01-25,2025-01-25_11_29_42_(19149)_mackerel_input.jpeg,(19149)_(1),2,[    0.95353     0.95169],Good,Good,0.9870607
2025-01-25,2025-01-25_11_29_42_(19149)_mackerel_input.jpeg,(19149)_(2),2,[    0.95353     0.95169],Good,Good,0.9852534
2025-01-25,2025-01-25_11_17_17_(19111)_mackerel_input.jpeg,(19111)_(1),2,[    0.94851      0.9532],Good,Good,0.97525823
2025-01-25,2025-01-25_11_17_17_(19111)_mackerel_input.jpeg,(19111)_(2),2,[    0.94851      0.9532],Good,Good,0.9514294
2025-01-25,2025-01-25_11_39_05_(19169)_mackerel_input.jpeg,(19169)_(1),2,[    0.95375     0.95776],Good,Good,0.70115966
2025-01-25,2025-01-25_11_39_05_(19169)_mackerel_input.jpeg,(19169)_(2),2,[    0.95375     0.95776],Good,Good,0.9326861
2025-01-25,2025-01-25_11_38_02_(19161)_mackerel_input.jpeg,(19161)_(1),2,[    0.94803     0.95167],Good,Good,0.95386046
2025-01-25,2025-01-25_11_38_02_(19161)_mackerel_input.jpeg,(19161)_(2),2,[    0.94803     0.95167],Good,Good,0.90837336
2025-01-25,2025-01-25_11_21_19_(19135)_mackerel_input.jpeg,(19135)_(1),2,[    0.95316     0.95509],Good,Good,0.9784822
2025-01-25,2025-01-25_11_21_19_(19135)_mackerel_input.jpeg,(19135)_(2),2,[    0.95316     0.95509],Good,Good,0.97799754
2025-01-25,2025-01-25_11_18_55_(19121)_mackerel_input.jpeg,(19121)_(1),2,[    0.96138     0.95214],Good,Good,0.9794349
2025-01-25,2025-01-25_11_18_55_(19121)_mackerel_input.jpeg,(19121)_(2),2,[    0.96138     0.95214],Good,Good,0.9396061
2025-01-25,2025-01-25_11_21_27_(19136)_mackerel_input.jpeg,(19136)_(1),2,[    0.94981     0.94346],Good,Good,0.96274537
2025-01-25,2025-01-25_11_21_27_(19136)_mackerel_input.jpeg,(19136)_(2),2,[    0.94981     0.94346],Good,Good,0.9798861
2025-01-25,2025-01-25_11_29_22_(19146)_mackerel_input.jpeg,(19146)_(1),2,[    0.95409     0.96067],Good,Good,0.9850031
2025-01-25,2025-01-25_11_29_22_(19146)_mackerel_input.jpeg,(19146)_(2),2,[    0.95409     0.96067],Good,Good,0.95946276
2025-01-25,2025-01-25_11_31_08_(19153)_mackerel_input.jpeg,(19153)_(1),2,[    0.94276     0.95407],Good,Good,0.93360704
2025-01-25,2025-01-25_11_31_08_(19153)_mackerel_input.jpeg,(19153)_(2),2,[    0.94276     0.95407],Good,Good,0.43882218
2025-01-25,2025-01-25_11_28_56_(19142)_mackerel_input.jpeg,(19142)_(1),2,[    0.94852     0.94877],Good,Good,0.98372096
2025-01-25,2025-01-25_11_28_56_(19142)_mackerel_input.jpeg,(19142)_(2),2,[    0.94852     0.94877],Good,Good,0.97589135
2025-01-25,2025-01-25_11_38_12_(19162)_mackerel_input.jpeg,(19162)_(1),2,[    0.95637     0.94397],Good,Good,0.9906099
2025-01-25,2025-01-25_11_38_12_(19162)_mackerel_input.jpeg,(19162)_(2),2,[    0.95637     0.94397],Good,Good,0.98107195
2025-01-25,2025-01-25_11_39_41_(19175)_mackerel_input.jpeg,(19175)_(1),2,[    0.95099     0.95753],Good,Good,0.73820305
2025-01-25,2025-01-25_11_39_41_(19175)_mackerel_input.jpeg,(19175)_(2),2,[    0.95099     0.95753],Good,Good,0.8152542
2025-01-25,2025-01-25_11_39_34_(19174)_mackerel_input.jpeg,(19174)_(1),2,[    0.95148     0.95929],Good,Good,0.97973925
2025-01-25,2025-01-25_11_39_34_(19174)_mackerel_input.jpeg,(19174)_(2),2,[    0.95148     0.95929],Good,Good,0.9877898
2025-01-25,2025-01-25_11_31_19_(19155)_mackerel_input.jpeg,(19155)_(1),2,[    0.95136     0.95783],Good,Good,0.961043
2025-01-25,2025-01-25_11_31_19_(19155)_mackerel_input.jpeg,(19155)_(2),2,[    0.95136     0.95783],Good,Good,0.9015815
2025-01-25,2025-01-25_11_31_24_(19156)_mackerel_input.jpeg,(19156)_(1),2,[    0.94921     0.94421],Good,Good,0.8669154
2025-01-25,2025-01-25_11_31_24_(19156)_mackerel_input.jpeg,(19156)_(2),2,[    0.94921     0.94421],Good,Good,0.9859948
2025-01-25,2025-01-25_11_21_48_(19139)_mackerel_input.jpeg,(19139)_(1),2,[    0.94564     0.95202],Good,Good,0.98391
2025-01-25,2025-01-25_11_21_48_(19139)_mackerel_input.jpeg,(19139)_(2),2,[    0.94564     0.95202],Good,Good,0.98746437
2025-01-25,2025-01-25_11_39_47_(19176)_mackerel_input.jpeg,(19176)_(1),2,[    0.95311     0.94488],Good,Good,0.99113315
2025-01-25,2025-01-25_11_39_47_(19176)_mackerel_input.jpeg,(19176)_(2),2,[    0.95311     0.94488],Good,Good,0.98851335
2025-01-25,2025-01-25_11_28_40_(19140)_mackerel_input.jpeg,(19140)_(1),2,[    0.95135     0.94247],Good,Good,0.9745984
2025-01-25,2025-01-25_11_28_40_(19140)_mackerel_input.jpeg,(19140)_(2),2,[    0.95135     0.94247],Good,Good,0.9749475
2025-01-25,2025-01-25_11_20_50_(19131)_mackerel_input.jpeg,(19131)_(1),2,[    0.94959     0.95798],Good,Good,0.9470844
2025-01-25,2025-01-25_11_20_50_(19131)_mackerel_input.jpeg,(19131)_(2),2,[    0.94959     0.95798],Good,Good,0.98768497
2025-01-28,2025-01-28_10_51_47_(19209)_mackerel_input.jpeg,(19209)_(1),2,[    0.91254     0.93708],Bad,Bad,Softness-0.022717509418725967
2025-01-28,2025-01-28_10_51_47_(19209)_mackerel_input.jpeg,(19209)_(2),2,[    0.91254     0.93708],Bad,Bad,Softness-0.05950980260968208
2025-01-28,2025-01-28_10_43_45_(19185)_mackerel_input.jpeg,(19185)_(1),2,[    0.94924      0.9484],Bad,Bad,Softness-0.023476209491491318
2025-01-28,2025-01-28_10_43_45_(19185)_mackerel_input.jpeg,(19185)_(2),2,[    0.94924      0.9484],Bad,Bad,Softness-0.10334968566894531
2025-01-28,2025-01-28_10_43_16_(19181)_mackerel_input.jpeg,(19181)_(1),2,[    0.94633     0.93957],Bad,Bad,Softness-0.011486250907182693
2025-01-28,2025-01-28_10_43_16_(19181)_mackerel_input.jpeg,(19181)_(2),2,[    0.94633     0.93957],Bad,Bad,Softness-0.006398149766027927
2025-01-28,2025-01-28_10_53_39_(19220)_mackerel_input.jpeg,(19220)_(1),2,[     0.9454     0.95761],Bad,Bad,Softness-0.04991498962044716
2025-01-28,2025-01-28_10_53_39_(19220)_mackerel_input.jpeg,(19220)_(2),2,[     0.9454     0.95761],Bad,Bad,Softness-0.02041744999587536
2025-01-28,2025-01-28_10_44_10_(19188)_mackerel_input.jpeg,(19188)_(1),2,[    0.95611     0.95728],Bad,Good,0.70215416
2025-01-28,2025-01-28_10_44_10_(19188)_mackerel_input.jpeg,(19188)_(2),2,[    0.95611     0.95728],Bad,Bad,Softness-0.039634741842746735
2025-01-28,2025-01-28_10_49_54_(19196)_mackerel_input.jpeg,(19196)_(1),2,[    0.94681      0.9503],Bad,Good,0.26013428
2025-01-28,2025-01-28_10_49_54_(19196)_mackerel_input.jpeg,(19196)_(2),2,[    0.94681      0.9503],Bad,Bad,Softness-0.08608534187078476
2025-01-28,2025-01-28_10_52_29_(19214)_mackerel_input.jpeg,(19214)_(1),2,[    0.94464     0.93558],Bad,Bad,Softness-0.0655650943517685
2025-01-28,2025-01-28_10_52_29_(19214)_mackerel_input.jpeg,(19214)_(2),2,[    0.94464     0.93558],Bad,Bad,Softness-0.01667247898876667
2025-01-28,2025-01-28_10_43_01_(19179)_mackerel_input.jpeg,(19179)_(1),2,[    0.94626     0.95344],Bad,Bad,Softness-0.08832725882530212
2025-01-28,2025-01-28_10_43_01_(19179)_mackerel_input.jpeg,(19179)_(2),2,[    0.94626     0.95344],Bad,Bad,Softness-0.08199579268693924
2025-01-28,2025-01-28_10_51_04_(19204)_mackerel_input.jpeg,(19204)_(1),2,[     0.9546     0.94802],Bad,Bad,Softness-0.18291518092155457
2025-01-28,2025-01-28_10_51_04_(19204)_mackerel_input.jpeg,(19204)_(2),2,[     0.9546     0.94802],Bad,Good,0.9532028
2025-01-28,2025-01-28_10_52_49_(19216)_mackerel_input.jpeg,(19216)_(1),2,[    0.95572     0.95366],Bad,Bad,Softness-0.026708103716373444
2025-01-28,2025-01-28_10_52_49_(19216)_mackerel_input.jpeg,(19216)_(2),2,[    0.95572     0.95366],Bad,Bad,Softness-0.017958519980311394
2025-01-28,2025-01-28_10_51_20_(19206)_mackerel_input.jpeg,(19206)_(1),2,[    0.94116     0.95717],Bad,Bad,Softness-0.03746022284030914
2025-01-28,2025-01-28_10_51_20_(19206)_mackerel_input.jpeg,(19206)_(2),2,[    0.94116     0.95717],Bad,Bad,Softness-0.03735215216875076
2025-01-28,2025-01-28_10_53_57_(19222)_mackerel_input.jpeg,(19222)_(1),2,[    0.94979     0.95421],Bad,Bad,Softness-0.015244062058627605
2025-01-28,2025-01-28_10_53_57_(19222)_mackerel_input.jpeg,(19222)_(2),2,[    0.94979     0.95421],Bad,Bad,Softness-0.057284340262413025
2025-01-28,2025-01-28_10_44_00_(19187)_mackerel_input.jpeg,(19187)_(1),2,[    0.94849     0.94862],Bad,Bad,Damaged-0.9198229908943176
2025-01-28,2025-01-28_10_44_00_(19187)_mackerel_input.jpeg,(19187)_(2),2,[    0.94849     0.94862],Bad,Bad,Softness-0.18681827187538147
2025-01-28,2025-01-28_10_42_54_(19178)_mackerel_input.jpeg,(19178)_(1),2,[    0.94062     0.94234],Bad,Bad,Softness-0.003987590316683054
2025-01-28,2025-01-28_10_42_54_(19178)_mackerel_input.jpeg,(19178)_(2),2,[    0.94062     0.94234],Bad,Good,0.90365726
2025-01-28,2025-01-28_10_50_03_(19197)_mackerel_input.jpeg,(19197)_(1),2,[    0.94465     0.94949],Bad,Bad,Softness-0.23542876541614532
2025-01-28,2025-01-28_10_50_03_(19197)_mackerel_input.jpeg,(19197)_(2),2,[    0.94465     0.94949],Bad,Bad,Softness-0.09274814277887344
2025-01-28,2025-01-28_10_50_56_(19203)_mackerel_input.jpeg,(19203)_(1),2,[     0.9498     0.94616],Bad,Good,0.9307338
2025-01-28,2025-01-28_10_50_56_(19203)_mackerel_input.jpeg,(19203)_(2),2,[     0.9498     0.94616],Bad,Bad,Softness-0.051929935812950134
2025-01-28,2025-01-28_10_53_28_(19219)_mackerel_input.jpeg,(19219)_(1),2,[    0.94995     0.95408],Bad,Bad,Softness-0.08716809749603271
2025-01-28,2025-01-28_10_53_28_(19219)_mackerel_input.jpeg,(19219)_(2),2,[    0.94995     0.95408],Bad,Bad,Softness-0.005346828140318394
2025-01-28,2025-01-28_10_49_40_(19195)_mackerel_input.jpeg,(19195)_(1),2,[    0.92044      0.9227],Bad,Good,0.6712146
2025-01-28,2025-01-28_10_49_40_(19195)_mackerel_input.jpeg,(19195)_(2),2,[    0.92044      0.9227],Bad,Good,0.35359642
2025-01-28,2025-01-28_10_44_48_(19192)_mackerel_input.jpeg,(19192)_(1),2,[    0.94563      0.9623],Bad,Bad,Softness-0.05213107168674469
2025-01-28,2025-01-28_10_44_48_(19192)_mackerel_input.jpeg,(19192)_(2),2,[    0.94563      0.9623],Bad,Bad,Softness-0.03688506409525871
